BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.11	12.36	60.21	60.21
0.16	23.98	55.67	55.67
0.36	43.40	71.07	71.07
0.62	57.63	79.83	79.83
0.35	38.89	59.78	59.78
0.00	5.73	48.91	48.91
0.21	38.78	64.66	64.66
0.47	59.46	76.85	76.85
0.00	0.71	31.93	31.93
0.00	11.86	39.73	39.73
0.00	12.22	52.53	52.53
0.56	60.91	87.31	87.31
0.00	12.11	50.33	50.33
0.62	61.69	76.75	76.75
0.19	21.86	56.07	56.07
0.82	82.82	81.34	81.34
0.14	15.97	73.44	73.44
0.08	9.57	56.88	56.88
0.00	35.36	30.86	30.86
0.44	48.79	60.99	60.99
0.00	35.64	73.62	73.62
0.38	40.98	68.12	68.12
0.32	29.50	52.13	52.13
0.21	23.05	65.44	65.44
0.00	31.75	65.75	65.75
0.80	82.82	80.67	80.67
0.44	51.18	73.26	73.26
0.65	71.70	76.95	76.95
0.44	63.12	70.05	70.05
0.42	43.67	78.22	78.22
0.00	0.16	9.23	9.23
0.00	9.55	42.33	42.33
0.03	6.33	41.54	41.54
0.02	4.44	46.96	46.96
0.00	2.62	36.36	36.36
0.04	6.84	43.49	43.49
0.13	17.30	48.58	48.58
0.00	12.22	47.76	47.76
0.02	3.91	21.60	21.60
0.03	6.44	43.24	43.24
0.29	38.88	56.00	56.00
0.00	6.25	38.76	38.76
0.00	9.52	27.34	27.34
0.94	93.91	94.77	94.77
0.49	60.67	64.40	64.40
0.69	73.38	74.29	74.29
0.61	65.29	83.81	83.81
0.84	86.54	88.20	88.20
0.54	56.75	76.07	76.07
0.38	47.08	77.31	77.31
0.55	57.29	72.48	72.48
0.71	77.47	81.31	81.31
0.49	55.84	79.52	79.52
0.00	9.24	43.14	43.14
0.18	28.63	52.53	52.53
0.00	22.37	50.41	50.41
0.46	54.47	52.06	52.06
0.00	4.98	41.72	41.72
0.46	52.03	59.81	59.81
0.00	29.56	63.58	63.58
0.00	10.55	62.46	62.46
0.00	23.40	57.61	57.61
0.19	26.00	63.13	63.13
0.47	53.52	78.55	78.55
0.28	27.69	59.31	59.31
0.29	31.53	53.03	53.03
0.00	10.39	51.66	51.66
0.06	7.84	58.82	58.82
0.53	0.97	33.50	33.50
0.00	4.20	24.09	24.09
0.00	1.30	17.74	17.74
0.03	6.67	47.34	47.34
0.19	18.95	42.23	42.23
0.03	5.28	43.01	43.01
0.00	0.34	19.83	19.83
0.00	4.07	44.56	44.56
0.04	4.60	44.93	44.93
0.44	54.05	67.30	67.30
0.00	5.98	39.24	39.24
0.02	4.39	42.27	42.27
0.00	0.56	17.62	17.62
0.05	6.06	61.02	61.02
0.09	9.86	62.58	62.58
0.02	3.21	43.39	43.39
0.38	0.87	18.92	18.92
0.30	40.13	61.39	61.39
0.00	1.98	26.61	26.61
0.03	4.42	38.56	38.56
0.00	20.61	49.84	49.84
0.00	1.12	26.64	26.64
0.02	3.04	44.15	44.15
0.00	0.58	28.08	28.08
0.00	2.01	23.91	23.91
0.00	0.76	21.41	21.41
0.50	65.80	90.69	90.69
0.55	66.08	73.44	73.44
0.22	28.54	60.00	60.00
0.02	2.62	47.06	47.06
0.43	45.64	62.96	62.96
0.30	32.70	69.57	69.57
0.00	17.17	50.55	50.55
0.00	21.40	47.83	47.83
0.65	66.01	75.05	75.05
0.03	3.33	46.95	46.95
0.44	41.37	58.32	58.32
0.20	24.95	57.20	57.20
0.38	45.10	64.61	64.61
0.00	2.38	26.20	26.20
0.08	9.21	59.68	59.68
0.00	20.80	68.17	68.17
0.36	39.43	71.05	71.05
0.23	30.14	58.90	58.90
0.00	8.60	47.99	47.99
0.15	21.28	53.94	53.94
0.30	48.96	69.06	69.06
0.02	2.30	34.41	34.41
0.13	21.22	46.03	46.03
0.00	11.87	50.13	50.13
0.45	45.95	59.62	59.62
0.15	24.15	63.42	63.42
0.38	42.79	63.18	63.18
0.29	35.02	64.57	64.57
0.40	50.14	72.43	72.43
0.22	0.51	15.22	15.22
0.41	44.36	66.69	66.69
0.04	6.13	58.03	58.03
0.06	7.66	49.24	49.24
0.00	16.54	49.61	49.61
0.43	54.03	73.37	73.37
0.50	57.88	75.02	75.02
0.00	49.86	58.40	58.40
