BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.42	44.72	59.58	51.28
0.14	19.97	51.85	78.57
0.29	39.95	67.85	57.14
0.44	44.07	72.88	43.48
0.22	22.40	54.17	66.67
0.46	61.21	71.62	31.25
0.22	38.84	70.37	51.16
0.26	36.62	50.75	54.55
0.00	13.13	42.21	80.00
0.00	15.87	39.75	71.79
0.00	11.97	54.73	121.43
0.38	42.80	79.54	40.91
0.00	11.15	42.43	70.97
0.62	61.69	76.75	25.81
0.17	20.27	55.15	58.33
0.52	56.61	72.35	31.25
0.70	72.78	81.81	23.19
0.35	33.53	67.92	49.35
0.00	19.00	11.65	66.67
0.37	40.47	58.02	51.43
0.00	12.60	51.40	66.67
0.27	35.31	68.59	55.28
0.00	12.61	39.41	63.64
0.46	44.83	81.28	35.00
0.00	28.01	57.80	52.38
0.74	77.78	89.11	13.33
0.55	59.02	79.49	28.57
0.74	79.11	84.50	9.09
0.47	71.94	70.77	27.27
0.53	54.11	70.87	33.33
0.00	42.73	65.76	50.00
0.00	5.94	40.42	87.50
0.19	32.08	53.35	61.29
0.09	14.59	52.24	72.22
0.00	8.65	51.43	71.05
0.07	17.32	46.50	80.95
0.00	10.01	47.87	75.76
0.17	21.92	54.82	88.46
0.18	25.50	56.66	55.05
0.07	13.89	44.29	76.47
0.22	29.97	55.67	57.14
0.00	8.57	48.32	84.00
0.00	9.80	29.67	70.59
0.89	84.86	94.48	8.70
0.37	45.01	67.11	47.62
0.51	51.48	74.16	26.09
0.45	51.98	76.95	36.73
0.38	41.95	62.15	41.18
0.51	51.65	74.40	31.82
0.38	47.08	77.31	29.41
0.55	57.29	72.48	43.48
0.57	59.05	74.08	28.57
0.46	51.12	76.54	31.37
0.00	6.66	40.65	81.48
0.16	23.14	43.80	73.17
0.00	35.63	57.50	86.96
0.46	54.47	52.31	59.26
0.13	20.75	41.45	67.50
0.45	49.58	58.36	48.48
0.00	15.40	40.25	80.00
0.00	10.55	62.46	94.12
0.37	33.26	57.64	60.00
0.39	43.72	67.27	54.17
0.75	79.28	93.42	10.26
0.45	49.53	68.13	62.07
0.41	44.28	59.99	56.25
0.00	10.39	51.82	73.68
0.41	48.33	69.33	40.00
0.47	45.72	69.29	56.00
0.00	6.27	45.87	109.09
0.00	10.88	30.49	78.57
0.18	31.35	51.50	48.15
0.15	15.77	41.63	78.79
0.00	22.61	53.69	64.41
0.00	4.25	35.67	95.24
0.00	20.90	51.74	89.80
0.32	30.99	54.51	51.28
0.34	43.92	61.84	50.00
0.00	5.98	39.82	90.32
0.16	25.23	53.03	79.07
0.00	4.79	23.13	85.71
0.34	35.92	71.10	48.98
0.64	63.51	72.53	30.77
0.15	20.02	55.53	72.22
0.45	50.94	67.11	32.00
0.30	40.13	61.39	47.76
0.00	16.25	35.29	64.86
0.20	27.36	46.44	62.50
0.00	19.80	49.84	83.72
0.54	64.35	82.98	20.00
0.00	9.42	48.33	74.07
0.00	2.72	31.17	83.87
0.00	17.04	32.18	64.71
0.00	7.54	30.91	86.67
0.45	60.34	86.70	23.53
0.35	42.67	67.65	43.24
0.27	30.71	61.27	50.98
0.23	26.92	69.59	61.54
0.43	47.20	62.84	41.30
0.00	17.06	66.29	46.51
0.00	22.02	52.85	71.43
0.29	27.84	59.29	64.00
0.46	52.72	70.64	41.03
0.00	23.46	56.29	60.87
0.70	66.06	65.48	28.57
0.18	22.76	57.07	79.17
0.00	21.13	50.20	87.18
0.16	23.15	42.65	61.90
0.23	26.44	62.24	57.58
0.00	19.72	74.88	85.71
0.29	32.87	66.96	42.31
0.23	35.27	55.29	58.33
0.00	13.46	52.44	95.24
0.00	10.11	47.60	87.50
0.28	45.37	74.31	36.36
0.54	57.07	70.16	36.36
0.13	20.33	48.68	95.24
0.00	10.60	49.98	63.16
0.26	38.85	63.75	67.53
0.14	23.00	62.29	64.20
0.36	39.29	65.56	55.56
0.27	31.51	56.92	67.31
0.33	41.71	68.26	34.92
0.29	27.61	39.88	60.00
0.41	43.73	63.95	34.04
0.39	41.23	72.93	47.37
0.35	41.74	50.36	68.09
0.00	13.83	51.22	100.00
0.54	62.37	74.71	21.74
0.59	63.08	77.55	37.84
0.00	49.86	58.40	45.45
