BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.27	29.45	60.29	60.29
0.17	17.25	57.13	57.13
0.61	66.38	60.12	60.12
0.62	54.75	75.27	75.27
0.00	7.93	52.28	52.28
0.17	23.51	53.14	53.14
0.17	25.51	51.37	51.37
0.00	9.73	55.22	55.22
0.00	11.81	44.07	44.07
0.63	66.81	82.35	82.35
0.00	15.66	53.66	53.66
0.00	11.39	39.50	39.50
0.51	53.92	67.37	67.37
0.39	40.34	72.85	72.85
0.17	35.04	57.31	57.31
0.34	45.20	52.29	52.29
0.00	14.00	57.23	57.23
0.00	24.63	51.55	51.55
0.22	37.68	52.94	52.94
0.28	41.66	62.41	62.41
0.17	23.71	54.94	54.94
0.30	29.98	62.99	62.99
0.23	23.44	60.56	60.56
0.21	22.10	56.63	56.63
0.00	7.00	34.49	34.49
0.21	23.48	35.06	35.06
0.17	23.29	38.90	38.90
0.35	38.60	47.59	47.59
0.35	40.79	51.53	51.53
0.49	62.68	65.79	65.79
0.16	33.31	47.73	47.73
0.54	55.23	77.67	77.67
0.57	64.35	76.80	76.80
0.26	30.97	49.44	49.44
0.28	31.33	50.97	50.97
0.22	29.80	59.39	59.39
0.00	21.20	48.01	48.01
0.25	23.76	59.16	59.16
0.12	15.44	60.64	60.64
0.00	20.84	51.11	51.11
0.29	31.70	60.34	60.34
0.32	32.14	71.23	71.23
0.20	23.82	58.25	58.25
0.00	12.18	47.46	47.46
0.18	19.54	50.43	50.43
0.36	43.49	60.74	60.74
0.14	27.20	49.57	49.57
0.45	49.58	66.67	66.67
0.42	45.85	72.72	72.72
0.09	11.51	47.60	47.60
0.00	9.98	36.42	36.42
0.00	5.42	34.64	34.64
0.22	32.14	55.77	55.77
0.00	4.97	27.50	27.50
0.00	16.32	37.20	37.20
0.67	67.17	81.96	81.96
0.21	22.05	51.97	51.97
0.17	21.11	60.07	60.07
0.66	73.49	83.94	83.94
0.00	20.56	64.52	64.52
0.28	32.59	51.03	51.03
0.00	39.76	85.07	85.07
0.00	18.00	46.16	46.16
0.00	11.20	42.88	42.88
0.00	9.26	36.20	36.20
0.00	100.00	100.00	100.00
0.23	35.42	46.73	46.73
0.23	28.17	45.52	45.52
0.00	6.78	41.48	41.48
0.00	42.73	43.01	43.01
0.76	81.54	88.76	88.76
