BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.31	37.68	66.91	66.91
0.23	28.23	51.97	51.97
0.43	51.83	71.37	71.37
0.55	59.49	80.50	80.50
0.00	22.97	41.82	41.82
0.29	28.79	60.40	60.40
0.55	60.57	80.90	80.90
0.00	12.31	43.96	43.96
0.26	33.31	62.29	62.29
0.37	46.58	70.41	70.41
0.28	29.51	66.64	66.64
0.75	76.78	92.32	92.32
0.00	16.42	56.82	56.82
0.35	41.15	65.09	65.09
0.00	12.19	52.17	52.17
0.44	44.91	68.29	68.29
0.00	16.11	55.40	55.40
0.22	31.05	63.40	63.40
0.62	54.75	68.53	68.53
0.00	9.29	55.19	55.19
0.11	15.76	55.34	55.34
0.22	27.82	55.31	55.31
0.31	27.35	63.15	63.15
0.00	19.96	49.14	49.14
0.57	63.25	84.06	84.06
0.00	16.56	55.09	55.09
0.00	12.22	37.31	37.31
0.37	44.65	67.33	67.33
0.57	56.81	80.13	80.13
0.32	40.15	61.04	61.04
0.47	51.15	66.95	66.95
0.00	9.66	48.88	48.88
0.18	30.06	55.38	55.38
0.43	53.77	58.84	58.84
0.46	52.88	66.66	66.66
0.00	12.63	52.91	52.91
0.53	53.80	68.02	68.02
0.00	11.80	59.04	59.04
0.32	36.00	52.33	52.33
0.00	10.66	44.01	44.01
0.31	35.02	45.80	45.80
0.18	21.62	45.84	45.84
0.11	18.03	45.86	45.86
0.40	43.87	53.81	53.81
0.54	59.32	57.78	57.78
0.30	36.69	58.09	58.09
0.59	58.95	83.71	83.71
0.59	66.49	78.65	78.65
0.47	51.82	63.02	63.02
0.15	23.26	46.49	46.49
0.41	48.37	66.54	66.54
0.48	48.33	65.67	65.67
0.29	32.04	67.23	67.23
0.22	21.31	60.19	60.19
0.00	26.00	53.92	53.92
0.33	36.37	59.66	59.66
0.32	33.79	72.23	72.23
0.15	18.93	52.78	52.78
0.23	32.31	55.32	55.32
0.29	28.92	50.49	50.49
0.41	47.27	65.77	65.77
0.16	28.39	54.72	54.72
0.23	25.34	58.40	58.40
0.45	46.45	68.93	68.93
0.13	18.93	56.39	56.39
0.00	4.93	38.26	38.26
0.00	5.05	33.59	33.59
0.35	50.90	60.97	60.97
0.00	16.77	46.07	46.07
0.00	10.83	43.31	43.31
0.00	22.03	73.47	73.47
0.25	32.38	53.42	53.42
0.38	45.15	70.69	70.69
0.52	44.83	58.37	58.37
0.00	13.13	47.92	47.92
0.29	33.52	63.74	63.74
0.00	100.00	100.00	100.00
0.00	21.26	50.41	50.41
0.00	11.20	44.02	44.02
0.00	27.30	64.08	64.08
0.00	70.71	69.67	69.67
0.27	38.96	51.09	51.09
0.00	10.58	35.39	35.39
0.00	15.78	43.72	43.72
1.00	100.00	100.00	100.00
0.46	46.66	77.10	77.10
0.40	39.94	56.77	56.77
0.16	25.76	47.75	47.75
0.00	100.00	100.00	100.00
0.00	20.31	43.59	43.59
0.21	28.92	45.63	45.63
