BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.45	48.68	59.63	59.63
0.00	14.96	52.42	52.42
0.28	33.43	64.88	64.88
0.00	33.76	78.88	78.88
0.26	31.55	55.43	55.43
0.00	3.07	37.80	37.80
0.23	39.57	63.24	63.24
0.22	32.90	47.77	47.77
0.00	9.98	43.04	43.04
0.00	13.31	49.01	49.01
0.00	10.71	53.89	53.89
0.56	60.91	87.31	87.31
0.00	13.58	50.37	50.37
0.62	61.69	76.75	76.75
0.34	33.52	56.64	56.64
0.60	63.31	74.72	74.72
0.39	46.04	65.44	65.44
0.26	25.60	59.89	59.89
0.00	35.36	30.86	30.86
0.21	28.57	45.57	45.57
0.00	25.85	56.86	56.86
0.42	47.39	70.82	70.82
0.32	43.36	63.74	63.74
0.32	31.27	77.97	77.97
0.00	32.18	63.19	63.19
1.00	100.00	100.00	100.00
0.62	64.36	84.46	84.46
0.74	79.11	91.44	91.44
0.55	69.80	85.92	85.92
0.39	48.33	68.35	68.35
0.00	42.73	65.76	65.76
0.00	4.64	28.35	28.35
0.00	13.16	47.46	47.46
0.00	11.01	53.10	53.10
0.04	6.01	38.24	38.24
0.11	18.46	49.84	49.84
0.00	6.94	47.72	47.72
0.21	22.96	51.13	51.13
0.05	8.19	31.04	31.04
0.08	14.05	44.87	44.87
0.17	20.98	49.85	49.85
0.00	0.00	0.00	0.00
0.00	9.52	25.73	25.73
0.78	78.25	78.88	78.88
0.75	77.74	86.01	86.01
0.69	69.22	77.88	77.88
0.38	49.73	75.34	75.34
0.56	57.94	71.51	71.51
0.71	70.45	79.28	79.28
0.29	35.63	72.39	72.39
0.56	64.93	69.53	69.53
0.61	67.14	78.87	78.87
0.54	58.16	75.17	75.17
0.00	14.87	40.21	40.21
0.16	23.48	44.47	44.47
0.00	12.40	43.62	43.62
0.49	57.79	52.36	52.36
0.13	23.05	46.31	46.31
0.18	19.14	50.68	50.68
0.00	14.25	40.70	40.70
0.00	8.91	52.35	52.35
0.00	23.34	60.56	60.56
0.00	28.12	62.15	62.15
0.00	23.21	60.09	60.09
0.00	16.10	48.54	48.54
0.42	50.82	60.77	60.77
0.00	12.61	56.69	56.69
0.52	57.47	64.23	64.23
0.77	78.25	80.33	80.33
0.00	7.27	45.73	45.73
0.00	10.40	24.78	24.78
0.00	19.13	44.80	44.80
0.19	18.95	42.23	42.23
0.00	15.27	41.82	41.82
0.00	4.37	31.53	31.53
0.00	11.44	50.55	50.55
0.00	5.50	50.19	50.19
0.26	33.70	55.03	55.03
0.00	5.98	40.36	40.36
0.27	31.69	51.62	51.62
0.00	8.05	26.77	26.77
0.37	36.20	70.25	70.25
0.49	50.05	67.28	67.28
0.00	15.27	51.62	51.62
0.45	50.67	66.14	66.14
0.24	35.03	58.20	58.20
0.00	7.55	31.70	31.70
0.19	26.24	45.79	45.79
0.00	20.61	49.84	49.84
0.00	10.68	47.40	47.40
0.00	6.73	42.49	42.49
0.00	2.72	33.69	33.69
0.00	15.15	29.82	29.82
0.00	6.00	24.21	24.21
0.00	52.54	78.84	78.84
0.18	27.55	60.74	60.74
0.27	33.08	61.11	61.11
0.34	30.93	70.31	70.31
0.31	34.95	56.08	56.08
0.46	50.30	71.62	71.62
0.00	21.40	52.55	52.55
0.26	24.38	45.18	45.18
0.64	70.33	79.16	79.16
0.00	16.78	54.97	54.97
0.70	66.06	69.66	69.66
0.09	13.96	46.66	46.66
0.35	43.50	59.72	59.72
0.15	20.82	40.54	40.54
0.20	20.73	53.79	53.79
0.00	20.80	68.42	68.42
0.23	23.48	64.20	64.20
0.23	35.27	55.29	55.29
0.00	27.67	48.69	48.69
0.00	13.21	45.03	45.03
0.30	48.96	71.30	71.30
0.32	42.16	72.55	72.55
0.13	21.22	44.40	44.40
0.00	11.87	50.13	50.13
0.41	49.80	71.28	71.28
0.13	22.14	62.17	62.17
0.17	22.63	57.33	57.33
0.32	38.31	61.07	61.07
0.32	40.73	63.93	63.93
0.19	16.84	32.77	32.77
0.41	44.36	66.69	66.69
0.31	34.80	65.43	65.43
0.35	41.74	50.70	50.70
0.00	19.25	54.02	54.02
0.40	47.83	70.75	70.75
0.47	53.33	75.04	75.04
0.00	41.21	49.42	49.42
