BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.52	57.61	75.66	25.00
0.65	67.12	86.39	27.78
0.42	42.89	65.40	35.71
0.40	42.73	58.43	47.37
0.54	55.83	69.93	27.66
0.00	9.52	60.14	66.67
0.57	59.07	64.08	44.90
0.29	35.71	60.83	54.05
0.28	37.22	58.21	50.00
0.41	45.72	70.24	42.11
0.26	44.21	64.85	52.38
0.76	78.61	80.62	20.00
0.00	16.78	31.17	55.56
0.28	28.81	63.18	56.00
0.43	63.35	64.09	41.67
0.70	80.14	73.59	37.04
0.00	22.09	52.83	50.00
0.37	42.17	59.79	50.00
0.41	48.46	57.46	56.41
0.38	44.48	48.32	72.22
0.57	57.58	69.46	26.09
0.77	79.64	73.23	36.36
0.23	35.22	59.70	54.05
0.19	25.17	62.88	76.19
0.00	18.96	46.03	76.92
0.00	11.45	43.96	74.29
0.14	20.59	53.18	81.82
0.00	19.67	58.11	66.67
0.00	13.58	45.68	63.16
0.58	62.33	73.81	20.00
0.00	18.75	53.28	62.07
0.72	77.14	82.15	13.95
0.80	77.72	68.49	17.39
0.32	31.70	77.37	30.00
0.00	10.09	46.21	63.64
0.00	16.00	57.75	53.33
0.00	25.76	56.47	47.06
0.38	50.21	51.79	48.28
0.43	56.20	66.72	39.44
0.35	41.28	82.22	25.00
0.67	68.50	61.44	41.03
0.00	9.58	46.40	69.23
0.34	37.63	60.59	43.84
0.41	51.29	75.24	31.37
0.46	56.27	81.75	30.77
0.28	34.36	49.54	66.67
0.14	20.97	51.11	78.69
0.17	24.59	43.77	65.91
0.78	78.90	81.56	28.57
0.00	6.95	43.93	82.76
