BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.28	35.93	73.50	73.50
0.26	43.35	60.37	60.37
0.78	81.54	88.39	88.39
0.52	59.78	71.66	71.66
0.45	46.89	70.64	70.64
0.47	56.25	67.49	67.49
0.43	42.14	67.54	67.54
0.56	61.58	73.80	73.80
0.59	64.43	69.80	69.80
0.00	26.10	52.50	52.50
0.20	28.17	42.24	42.24
0.44	56.00	62.28	62.28
0.57	60.30	84.48	84.48
0.63	65.45	76.03	76.03
0.46	48.85	69.25	69.25
0.52	59.58	76.35	76.35
0.85	91.85	83.71	83.71
0.57	62.29	74.26	74.26
0.39	46.90	59.16	59.16
0.77	78.15	85.09	85.09
0.64	69.41	80.18	80.18
0.40	47.74	65.61	65.61
0.32	35.76	70.35	70.35
0.90	91.76	93.23	93.23
0.49	56.61	81.40	81.40
0.00	16.59	56.09	56.09
0.43	42.98	55.15	55.15
0.26	35.53	68.23	68.23
0.00	11.53	40.49	40.49
0.29	34.45	70.28	70.28
0.20	29.33	43.57	43.57
0.45	63.68	70.23	70.23
0.39	50.61	50.92	50.92
0.81	84.82	90.85	90.85
0.37	55.38	71.59	71.59
0.25	37.06	53.83	53.83
0.44	50.87	61.65	61.65
0.41	64.68	80.78	80.78
0.49	55.55	63.93	63.93
0.00	9.01	60.52	60.52
0.19	29.22	67.98	67.98
0.00	21.75	56.15	56.15
0.35	49.49	68.15	68.15
0.34	35.89	54.72	54.72
0.46	54.64	66.03	66.03
0.25	30.79	65.05	65.05
0.36	45.21	68.03	68.03
0.19	17.77	45.86	45.86
0.36	46.25	69.16	69.16
0.21	20.81	47.71	47.71
0.32	42.83	62.24	62.24
0.32	45.24	58.00	58.00
0.00	16.59	38.76	38.76
0.00	18.00	47.29	47.29
0.32	33.78	53.05	53.05
0.32	36.36	66.76	66.76
0.40	42.89	54.28	54.28
0.24	27.84	51.10	51.10
0.50	58.52	65.87	65.87
0.43	52.50	70.61	70.61
0.44	50.92	55.42	55.42
0.00	27.19	71.15	71.15
0.16	22.00	48.25	48.25
0.27	42.05	63.47	63.47
0.48	56.54	67.38	67.38
0.32	37.71	65.37	65.37
0.27	40.47	66.39	66.39
0.60	68.88	70.20	70.20
0.82	77.11	86.35	86.35
0.34	43.05	62.37	62.37
0.54	61.53	68.65	68.65
0.27	52.21	65.58	65.58
0.37	41.99	66.85	66.85
0.40	51.47	72.21	72.21
0.23	26.55	55.51	55.51
0.63	69.98	77.23	77.23
0.50	53.42	65.34	65.34
0.61	59.99	78.71	78.71
0.41	52.66	70.88	70.88
0.56	61.49	80.18	80.18
0.41	38.75	58.89	58.89
0.41	51.88	68.07	68.07
0.40	46.86	64.08	64.08
0.00	36.98	57.52	57.52
0.38	51.45	69.46	69.46
0.65	68.05	72.90	72.90
0.32	33.54	44.33	44.33
0.31	37.74	67.41	67.41
0.83	91.17	88.10	88.10
0.30	40.62	65.57	65.57
0.33	52.52	62.80	62.80
0.00	22.87	43.71	43.71
0.52	59.95	71.25	71.25
0.28	46.30	64.20	64.20
0.28	34.60	64.04	64.04
0.49	58.97	73.08	73.08
0.00	59.46	81.93	81.93
0.49	52.89	66.22	66.22
0.84	83.39	82.79	82.79
0.47	56.18	63.65	63.65
0.00	40.13	75.98	75.98
0.36	48.88	64.47	64.47
0.23	21.85	58.15	58.15
0.00	8.75	35.67	35.67
0.60	65.34	81.41	81.41
0.43	60.34	72.09	72.09
0.60	64.77	68.92	68.92
0.37	45.25	68.53	68.53
0.80	80.96	84.48	84.48
0.20	31.52	64.42	64.42
0.64	75.58	80.41	80.41
0.57	60.75	75.42	75.42
0.50	60.07	75.91	75.91
0.42	53.49	72.05	72.05
0.34	42.38	59.04	59.04
0.76	80.03	88.71	88.71
0.38	48.33	73.84	73.84
0.00	30.21	64.08	64.08
0.12	17.81	65.36	65.36
0.45	66.30	76.18	76.18
0.25	34.90	69.04	69.04
0.63	67.03	80.06	80.06
0.52	58.16	59.32	59.32
0.00	40.21	75.60	75.60
0.26	33.04	60.53	60.53
0.60	65.62	80.57	80.57
0.39	46.53	57.33	57.33
0.00	14.63	49.72	49.72
0.00	15.32	52.36	52.36
0.00	7.94	38.50	38.50
0.32	41.40	67.80	67.80
0.17	22.05	55.87	55.87
0.18	23.60	57.33	57.33
0.31	35.30	62.78	62.78
0.00	32.34	73.10	73.10
0.35	46.80	67.49	67.49
0.00	8.50	57.56	57.56
0.31	30.62	66.32	66.32
0.42	44.97	65.14	65.14
0.84	82.82	83.33	83.33
0.75	75.56	83.21	83.21
0.00	18.69	55.52	55.52
0.66	70.05	83.42	83.42
0.21	27.45	55.65	55.65
0.33	37.01	70.25	70.25
0.38	40.38	64.51	64.51
0.42	45.73	58.27	58.27
0.53	53.78	90.02	90.02
0.00	13.91	66.80	66.80
0.28	30.51	65.88	65.88
0.42	48.24	62.27	62.27
0.70	70.59	79.22	79.22
0.39	43.28	61.98	61.98
0.23	33.36	58.27	58.27
0.35	44.15	72.46	72.46
0.24	21.36	49.49	49.49
0.47	47.24	68.00	68.00
0.45	43.09	70.38	70.38
0.26	26.84	49.79	49.79
0.66	67.47	76.04	76.04
0.17	29.60	59.15	59.15
