BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	3.96	20.04	163.64
0.00	3.01	16.10	127.27
0.00	2.27	18.85	172.73
0.00	1.77	8.44	100.00
0.00	4.05	13.03	100.00
0.00	3.76	12.34	100.00
0.00	5.11	20.52	127.27
0.00	3.39	11.17	100.00
0.00	2.86	13.25	109.09
0.00	1.39	16.96	263.64
0.00	2.59	17.78	245.45
0.00	4.55	16.73	136.36
0.00	1.82	18.21	236.36
0.00	2.91	13.48	127.27
0.00	3.74	13.19	100.00
0.00	1.83	17.34	181.82
0.00	3.38	15.84	118.18
0.00	3.39	14.94	100.00
0.00	3.01	18.56	127.27
0.00	3.39	12.22	100.00
0.00	2.24	17.53	300.00
0.00	1.18	16.99	290.91
0.00	3.04	13.53	118.18
0.00	2.42	7.16	100.00
0.00	3.39	16.49	100.00
0.00	2.37	18.14	290.91
0.00	2.31	18.09	327.27
0.00	3.42	16.72	109.09
0.00	2.87	8.32	100.00
0.00	1.90	15.68	190.91
0.00	2.37	19.25	272.73
0.00	2.15	18.17	127.27
0.00	1.31	5.81	100.00
0.00	2.07	18.97	181.82
0.00	1.31	4.63	100.00
0.00	3.70	14.46	90.91
0.00	3.06	16.70	209.09
0.00	1.52	17.30	472.73
0.00	2.85	12.13	100.00
0.00	1.18	17.43	309.09
0.00	1.49	18.12	418.18
0.00	3.46	14.94	109.09
0.00	1.69	17.59	400.00
0.00	2.72	17.27	136.36
0.00	2.39	17.75	163.64
0.00	3.25	12.16	100.00
0.00	3.22	13.60	118.18
0.00	2.54	10.07	100.00
0.00	2.42	7.83	100.00
0.00	2.74	7.64	100.00
0.00	1.43	18.21	254.55
0.00	4.81	19.63	136.36
0.00	2.61	6.62	100.00
0.00	3.60	10.06	90.91
0.00	3.41	10.70	100.00
0.00	2.61	9.46	100.00
0.00	2.74	11.25	100.00
0.00	3.40	16.20	100.00
0.00	2.14	7.18	100.00
0.00	2.17	21.96	154.55
0.00	2.54	5.06	90.91
0.00	1.77	6.00	100.00
0.00	3.76	11.64	100.00
0.00	1.98	14.87	172.73
0.00	1.31	7.57	100.00
0.00	2.61	7.97	100.00
0.00	3.40	10.12	100.00
0.00	1.83	20.06	354.55
0.00	2.52	8.12	118.18
0.00	2.81	10.70	100.00
0.00	3.38	14.12	118.18
0.00	1.15	16.99	309.09
0.00	3.41	13.07	100.00
0.00	1.41	18.44	281.82
0.00	5.44	17.66	109.09
0.00	1.31	5.91	100.00
0.00	2.85	12.23	100.00
0.00	1.77	6.80	100.00
0.00	2.61	10.13	100.00
0.00	1.76	18.62	390.91
0.00	2.19	19.02	272.73
0.00	3.46	13.40	118.18
0.00	6.05	10.51	100.00
0.00	2.85	16.84	227.27
0.00	3.34	15.09	100.00
0.00	3.76	10.73	100.00
0.00	2.52	18.79	154.55
0.00	3.39	8.50	100.00
0.00	3.13	12.11	100.00
0.00	2.14	8.17	100.00
0.00	2.07	17.02	181.82
0.00	2.85	18.47	227.27
0.00	2.17	13.41	172.73
0.00	3.74	15.01	100.00
0.00	6.32	12.85	90.91
0.00	3.92	17.64	163.64
0.00	2.54	3.44	100.00
0.00	2.14	7.65	90.91
0.00	3.46	14.73	109.09
0.00	3.46	11.88	109.09
0.00	2.74	7.65	100.00
0.00	3.34	9.14	100.00
0.00	2.42	9.51	100.00
0.00	2.95	17.47	236.36
0.00	2.14	8.98	100.00
0.00	3.30	17.55	190.91
0.00	4.81	17.31	127.27
0.00	3.40	16.58	100.00
0.00	3.23	16.96	127.27
0.00	6.05	7.87	90.91
0.00	2.19	18.20	336.36
0.00	3.04	17.68	127.27
0.00	4.05	10.89	100.00
0.00	2.86	17.81	145.45
0.00	2.42	8.03	100.00
0.00	3.02	18.21	227.27
0.00	2.14	12.06	100.00
0.00	3.74	15.86	100.00
0.00	0.69	16.58	527.27
0.00	0.00	3.87	100.00
0.00	0.00	3.92	100.00
