BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	5.09	17.84	109.09
0.00	2.54	7.16	100.00
0.00	3.44	16.14	181.82
0.00	2.44	19.99	281.82
0.00	2.02	17.75	127.27
0.00	1.31	5.81	100.00
0.00	1.98	19.09	190.91
0.00	1.31	3.46	100.00
0.00	3.70	14.46	90.91
0.00	2.44	16.73	163.64
0.00	1.62	17.15	472.73
0.00	2.81	11.18	100.00
0.00	1.10	17.96	327.27
0.00	1.49	17.04	418.18
0.00	3.04	14.71	127.27
0.00	2.04	17.38	336.36
0.00	3.01	19.06	127.27
0.00	2.17	17.56	190.91
0.00	3.25	11.81	100.00
0.00	5.11	18.61	127.27
0.00	2.54	10.07	100.00
0.00	2.42	7.58	100.00
0.00	2.74	6.98	100.00
0.00	1.31	19.08	281.82
0.00	4.81	19.63	136.36
0.00	2.61	7.80	100.00
0.00	3.70	11.50	90.91
0.00	3.41	10.70	100.00
0.00	2.61	7.62	100.00
0.00	2.85	10.34	100.00
0.00	3.41	13.64	100.00
0.00	2.14	7.18	100.00
0.00	2.17	19.95	154.55
0.00	1.77	3.89	100.00
0.00	1.77	5.23	100.00
0.00	3.76	13.27	100.00
0.00	2.39	16.20	145.45
0.00	1.31	7.57	100.00
0.00	2.61	9.04	100.00
0.00	3.40	9.84	100.00
0.00	1.80	18.83	345.45
0.00	2.52	10.04	118.18
0.00	2.81	10.70	100.00
0.00	3.38	14.12	118.18
0.00	1.68	18.86	263.64
0.00	3.40	13.62	100.00
0.00	1.53	19.08	263.64
0.00	5.44	17.82	109.09
0.00	1.31	6.14	100.00
0.00	3.74	11.38	100.00
0.00	1.31	5.93	100.00
0.00	2.74	11.25	100.00
0.00	1.91	18.69	363.64
0.00	2.44	18.56	263.64
0.00	2.86	14.50	145.45
0.00	2.42	9.67	100.00
0.00	1.69	16.61	227.27
0.00	3.34	15.09	100.00
0.00	3.74	11.54	100.00
0.00	2.52	18.94	154.55
0.00	3.39	9.14	100.00
0.00	3.13	12.49	100.00
0.00	2.14	8.17	100.00
0.00	2.13	16.98	190.91
0.00	2.76	18.36	227.27
0.00	2.17	13.41	172.73
0.00	3.76	14.96	100.00
0.00	6.32	12.53	90.91
0.00	3.74	17.29	163.64
0.00	2.54	3.44	100.00
0.00	2.14	7.65	90.91
0.00	3.74	12.93	100.00
0.00	3.46	11.88	109.09
0.00	3.39	10.13	100.00
0.00	3.25	10.19	100.00
0.00	2.42	9.51	100.00
0.00	2.85	18.75	245.45
0.00	2.42	9.30	100.00
0.00	3.58	17.84	163.64
0.00	5.11	17.06	127.27
0.00	3.38	15.65	109.09
0.00	3.04	17.84	136.36
0.00	6.05	7.87	90.91
0.00	2.09	18.05	354.55
0.00	3.04	17.68	127.27
0.00	4.05	13.04	100.00
0.00	2.86	17.92	145.45
0.00	2.42	8.03	100.00
0.00	2.58	18.75	263.64
0.00	2.14	12.06	100.00
0.00	3.76	15.09	100.00
0.00	0.68	16.37	536.36
0.00	0.70	4.10	100.00
0.00	0.00	3.92	100.00
