BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	2.87	15.69	100.00
0.00	2.61	10.29	100.00
0.00	1.64	17.41	227.27
0.00	2.52	17.92	154.55
0.00	2.04	19.81	200.00
0.00	3.40	17.63	100.00
0.00	2.83	18.31	136.36
0.00	1.43	18.75	245.45
0.00	2.86	17.32	109.09
0.00	1.63	17.89	218.18
0.00	2.87	14.67	100.00
0.00	2.14	7.48	100.00
0.00	1.79	16.36	227.27
0.00	1.77	6.19	100.00
0.00	4.05	9.96	100.00
0.00	1.31	18.65	281.82
0.00	2.30	17.61	281.82
0.00	3.40	13.04	100.00
0.00	4.05	10.63	90.91
0.00	6.32	13.84	90.91
0.00	3.39	12.01	90.91
0.00	3.46	15.36	100.00
0.00	2.85	12.70	100.00
0.00	2.66	16.60	145.45
0.00	2.81	16.58	100.00
0.00	3.39	10.65	90.91
0.00	2.22	19.02	181.82
0.00	2.17	18.23	172.73
0.00	3.01	14.08	118.18
0.00	2.61	12.13	100.00
0.00	1.96	16.91	218.18
0.00	2.91	15.15	127.27
0.00	1.72	16.82	218.18
0.00	3.25	8.77	90.91
0.00	2.67	19.81	245.45
0.00	6.23	13.89	90.91
0.00	2.85	11.22	100.00
0.00	0.00	7.79	100.00
0.00	0.00	7.59	100.00
0.00	2.52	18.10	145.45
0.00	3.77	14.39	100.00
0.00	2.17	17.57	172.73
0.00	3.39	11.10	100.00
0.00	1.96	19.67	190.91
0.00	3.74	11.89	109.09
0.00	2.07	17.85	190.91
0.00	0.70	4.15	100.00
0.00	6.61	14.12	90.91
0.00	1.31	5.50	100.00
0.00	0.00	3.92	100.00
0.00	3.76	8.62	100.00
0.00	5.06	17.42	127.27
0.00	2.91	13.67	127.27
0.00	1.77	3.86	100.00
0.00	5.11	17.84	118.18
0.00	2.85	19.13	236.36
0.00	3.38	14.10	109.09
0.00	2.42	8.60	100.00
0.00	2.86	12.36	109.09
0.00	1.79	17.86	209.09
0.00	2.85	17.07	200.00
0.00	2.14	7.56	100.00
0.00	3.34	8.68	100.00
0.00	2.52	16.88	154.55
0.00	2.37	18.22	290.91
0.00	2.71	17.11	145.45
0.00	3.04	14.80	136.36
0.00	2.61	8.33	100.00
0.00	2.44	17.31	154.55
0.00	3.22	14.44	118.18
0.00	2.10	3.40	100.00
0.00	2.14	6.97	100.00
0.00	2.87	7.81	100.00
0.00	2.27	18.26	172.73
0.00	2.39	16.97	154.55
0.00	2.14	9.14	100.00
0.00	3.39	9.57	100.00
0.00	2.42	7.25	100.00
0.00	2.84	11.80	100.00
0.00	0.70	4.13	100.00
0.00	0.00	3.92	100.00
0.00	2.81	10.37	100.00
0.00	2.57	16.28	163.64
0.00	2.87	6.16	100.00
0.00	2.14	9.25	100.00
0.00	2.74	12.06	100.00
0.00	0.00	7.13	100.00
0.00	3.23	11.87	118.18
0.00	5.82	12.73	109.09
0.00	2.44	18.67	172.73
0.00	2.52	15.49	154.55
0.00	2.27	18.77	172.73
0.00	1.77	8.29	100.00
0.00	2.42	8.60	100.00
0.00	3.76	12.51	100.00
0.00	2.52	17.58	154.55
0.00	3.41	12.55	100.00
0.00	2.86	13.25	109.09
0.00	1.31	17.09	281.82
0.00	2.59	17.41	245.45
0.00	2.52	14.54	145.45
0.00	1.82	17.41	236.36
0.00	3.01	14.69	127.27
0.00	3.46	12.51	100.00
0.00	1.76	17.55	190.91
0.00	3.13	14.52	127.27
0.00	3.40	15.51	100.00
0.00	2.83	20.72	136.36
0.00	3.39	12.22	100.00
0.00	2.24	18.51	300.00
0.00	1.28	17.16	281.82
0.00	3.04	13.93	118.18
0.00	2.42	6.61	100.00
0.00	3.41	14.75	100.00
0.00	2.51	19.33	281.82
0.00	2.58	18.48	290.91
0.00	4.81	18.64	118.18
0.00	3.43	8.56	100.00
0.00	3.92	18.69	172.73
0.00	2.30	18.96	281.82
0.00	1.91	16.94	136.36
0.00	1.31	5.81	100.00
0.00	2.07	19.04	181.82
0.00	2.10	3.69	100.00
0.00	3.70	12.45	100.00
0.00	2.22	16.65	181.82
0.00	1.62	17.48	463.64
0.00	2.81	11.18	100.00
0.00	1.21	16.09	300.00
0.00	1.44	17.74	427.27
0.00	3.46	14.99	109.09
0.00	1.95	17.85	363.64
0.00	3.01	20.06	127.27
0.00	2.17	17.20	190.91
0.00	3.34	12.16	100.00
0.00	5.11	18.61	127.27
0.00	2.54	10.07	100.00
0.00	2.42	7.83	100.00
0.00	2.74	7.64	100.00
0.00	1.31	19.00	281.82
0.00	5.11	18.98	127.27
0.00	2.61	7.08	100.00
0.00	3.70	11.50	90.91
0.00	3.41	10.70	100.00
0.00	2.87	13.70	100.00
0.00	2.85	10.53	100.00
0.00	3.40	14.77	100.00
0.00	2.14	7.18	100.00
0.00	2.52	22.77	136.36
0.00	2.54	6.20	90.91
0.00	1.77	6.00	100.00
0.00	3.76	12.31	100.00
0.00	2.27	16.37	154.55
0.00	1.31	7.57	100.00
0.00	2.74	9.46	100.00
0.00	2.85	8.77	100.00
0.00	1.76	19.00	354.55
0.00	2.27	9.49	127.27
0.00	2.81	10.58	100.00
0.00	3.38	14.50	118.18
0.00	1.49	18.75	300.00
0.00	3.40	13.62	100.00
0.00	1.49	17.63	263.64
0.00	5.82	15.42	109.09
0.00	1.31	5.69	100.00
0.00	3.76	13.26	100.00
0.00	1.31	5.93	100.00
0.00	2.74	10.85	100.00
0.00	1.87	18.80	372.73
0.00	2.30	19.02	272.73
0.00	3.04	15.21	136.36
0.00	2.42	9.85	100.00
0.00	1.69	16.61	227.27
0.00	3.34	15.09	100.00
0.00	3.76	11.79	100.00
0.00	5.11	18.95	127.27
0.00	3.39	9.17	100.00
0.00	3.40	12.13	100.00
0.00	2.14	8.17	100.00
0.00	2.13	16.87	190.91
0.00	2.59	17.99	245.45
0.00	2.17	13.28	172.73
0.00	3.46	14.54	109.09
0.00	6.32	10.54	90.91
0.00	3.44	18.50	181.82
0.00	2.54	3.44	100.00
0.00	2.14	7.65	90.91
0.00	3.46	14.86	109.09
0.00	3.46	13.02	109.09
0.00	2.74	7.44	100.00
0.00	3.34	9.55	100.00
0.00	2.42	9.51	100.00
0.00	1.76	16.66	245.45
0.00	2.61	12.86	100.00
0.00	3.58	16.47	172.73
0.00	4.81	17.05	136.36
0.00	3.41	13.88	100.00
0.00	3.04	17.80	136.36
0.00	6.23	9.84	90.91
0.00	2.05	17.92	354.55
0.00	3.04	17.68	127.27
0.00	4.05	13.04	100.00
0.00	2.71	16.72	145.45
0.00	2.42	8.03	100.00
0.00	2.66	18.69	254.55
0.00	2.14	11.01	100.00
0.00	5.82	18.05	109.09
0.00	0.72	16.76	518.18
0.00	1.31	5.50	100.00
0.00	0.00	3.92	100.00
