BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.40	47.32	62.63	61.54
0.00	6.10	38.12	54.55
0.26	28.23	63.78	57.97
0.24	42.47	64.39	55.00
0.21	32.66	53.70	63.16
0.31	39.07	57.40	56.14
0.20	33.17	43.25	65.75
0.23	22.31	53.32	77.42
0.34	44.50	57.78	54.05
0.00	28.25	42.56	80.00
0.48	52.48	63.94	51.43
0.00	36.19	70.84	38.46
0.16	24.00	42.44	61.90
0.27	51.85	59.33	64.86
0.23	31.45	48.54	61.90
0.30	39.28	54.10	55.56
0.00	6.10	45.99	68.09
0.41	55.68	68.56	49.18
0.37	50.38	62.63	43.84
0.71	76.64	69.51	29.79
0.30	42.35	54.30	56.41
0.16	19.27	54.66	65.31
0.48	58.46	68.71	37.74
0.00	25.27	46.34	61.22
0.55	52.66	78.67	24.00
0.41	41.02	74.07	63.83
0.47	53.97	75.58	29.41
0.46	47.95	76.31	34.48
0.23	39.99	58.98	65.00
0.15	15.87	52.76	75.00
0.23	24.86	62.67	44.90
0.40	45.72	57.27	44.44
0.37	39.68	66.41	46.15
0.30	42.95	61.47	48.28
0.33	43.77	56.25	62.50
0.62	66.38	78.47	33.33
0.74	73.85	78.82	24.00
0.15	25.00	56.25	64.00
0.58	57.56	76.98	22.22
0.00	36.79	58.80	66.67
1.00	100.00	100.00	0.00
0.42	50.71	69.67	50.00
0.78	81.54	90.79	7.69
0.38	40.71	67.13	53.85
0.34	33.79	66.28	64.94
0.65	69.04	80.03	29.85
0.48	55.75	69.76	30.77
0.00	20.46	55.17	76.92
0.41	50.98	69.17	50.00
0.45	58.27	73.12	36.00
0.64	66.57	86.63	22.47
0.55	58.68	76.94	33.33
0.42	47.99	66.48	51.35
0.52	59.58	76.35	38.36
0.69	72.49	86.76	25.53
0.69	73.59	80.55	27.45
0.42	53.61	64.12	50.75
0.84	87.15	87.06	18.18
0.66	70.92	82.23	20.00
0.76	76.00	79.62	19.05
0.56	64.02	83.24	30.77
0.65	66.56	84.68	23.53
0.83	86.46	93.53	10.00
0.62	62.41	68.86	33.33
