BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.71	74.75	82.42	27.27
0.99	100.00	93.61	5.00
0.48	50.85	71.37	47.62
0.56	64.02	83.17	30.77
0.92	93.18	95.98	2.94
0.44	52.12	77.07	55.00
0.63	63.40	75.47	33.33
0.65	68.99	76.56	29.63
0.58	58.57	66.64	51.43
0.00	18.02	43.62	60.00
0.28	37.45	68.73	42.86
0.64	68.22	74.43	27.12
0.42	58.32	65.27	68.75
0.36	44.78	45.42	60.38
0.53	68.99	85.81	21.43
0.50	63.47	79.53	37.14
0.24	40.84	59.23	60.61
0.44	50.87	58.04	48.98
0.53	67.64	82.85	22.86
0.71	74.19	92.80	10.53
0.00	5.36	57.79	78.26
0.25	40.82	73.72	60.38
0.39	42.21	65.49	41.51
0.00	32.34	56.52	59.46
0.55	64.89	60.48	41.86
0.46	54.64	66.03	35.71
0.41	44.83	67.40	44.44
0.59	64.29	78.57	37.74
0.31	28.43	50.81	75.86
0.29	35.66	52.19	57.14
0.33	34.31	56.98	35.71
0.34	44.28	58.37	48.15
0.60	65.23	68.96	41.86
0.49	65.18	69.18	27.78
0.00	27.56	64.40	41.67
0.43	42.21	59.27	58.33
0.00	37.60	50.29	87.50
0.40	50.62	66.93	27.59
0.33	41.64	60.96	53.12
0.68	71.70	72.19	34.48
0.45	51.50	73.39	47.62
0.44	47.47	54.28	27.27
0.75	74.39	93.06	12.90
0.18	29.62	47.87	66.67
0.26	37.09	59.64	37.21
0.51	62.73	71.70	45.71
0.42	57.56	73.80	50.85
0.42	46.46	69.68	48.28
0.78	79.10	74.77	23.53
0.82	77.11	86.35	25.00
0.40	56.48	65.12	42.86
0.52	59.42	72.51	37.50
0.53	62.52	73.71	28.57
0.60	65.04	74.07	27.45
0.40	51.47	72.21	41.03
0.36	42.73	57.07	64.00
0.79	71.39	85.46	18.18
0.50	53.42	65.34	33.33
0.45	48.22	66.30	45.36
0.67	68.00	81.46	20.69
0.69	74.32	84.66	38.30
0.67	67.83	82.21	32.00
0.21	36.76	61.56	62.22
0.34	38.79	61.14	48.28
0.19	42.43	59.38	67.69
0.64	71.88	82.45	19.61
0.67	65.99	71.59	19.23
0.55	60.45	64.37	44.44
0.53	63.36	71.37	27.16
0.00	36.78	52.15	54.55
0.36	44.90	61.57	48.00
0.46	58.23	70.78	36.11
0.00	22.87	47.66	76.92
0.40	51.51	63.82	37.74
0.26	35.90	64.69	70.97
0.15	24.75	63.91	57.14
0.44	57.96	74.20	40.00
0.00	10.68	52.88	80.00
0.56	63.20	75.84	38.60
0.70	72.35	74.83	20.00
0.52	56.75	75.84	31.11
0.64	60.77	75.91	28.57
0.35	51.50	68.02	37.84
0.35	42.66	72.87	54.05
0.00	23.36	54.72	80.00
0.70	70.65	86.96	23.53
0.28	38.16	66.91	52.63
0.66	70.85	80.95	34.62
0.56	62.32	82.96	28.07
0.93	93.32	87.41	10.34
0.00	11.84	56.30	62.30
0.82	84.14	94.45	12.12
0.39	47.63	68.91	51.76
0.24	36.88	71.74	45.71
0.38	48.02	67.50	40.58
0.67	71.07	77.25	31.03
0.76	80.03	88.71	8.33
0.50	57.30	69.84	37.50
0.00	33.03	69.57	23.53
0.20	25.03	64.84	58.46
0.52	59.22	69.04	41.86
0.00	15.21	57.94	58.06
0.57	57.84	70.11	32.00
0.50	56.61	59.12	61.02
0.64	69.64	78.24	38.89
0.38	44.61	60.10	54.84
0.72	72.37	84.99	19.67
0.36	46.53	66.52	36.36
0.32	39.06	68.05	58.62
0.00	20.59	55.28	95.00
0.00	12.97	52.04	48.28
0.64	64.48	82.18	11.76
0.11	18.24	54.05	81.16
0.14	19.88	67.21	82.35
0.22	30.77	67.04	104.35
0.00	14.13	43.48	14.29
0.38	48.91	72.12	39.02
0.00	26.53	72.31	38.30
0.22	23.83	62.06	90.91
0.43	47.99	66.96	57.14
0.40	43.01	71.10	60.61
0.83	84.10	89.14	10.91
0.00	35.74	59.48	52.63
0.52	59.63	81.39	34.92
0.00	17.79	49.75	59.46
0.23	29.31	65.17	54.84
0.51	54.89	66.72	40.38
0.30	34.33	52.25	52.63
0.00	25.15	74.15	54.55
0.00	13.91	66.80	37.50
0.00	8.00	53.15	80.00
0.19	34.27	52.64	54.24
0.63	68.24	82.39	36.67
0.31	32.46	61.38	34.48
0.54	62.73	71.00	41.18
0.34	43.39	65.24	48.65
0.40	46.25	62.59	48.65
0.50	52.79	67.41	46.00
0.26	28.18	64.83	59.02
0.27	26.76	63.42	57.14
0.74	73.97	81.95	20.00
0.21	29.66	54.57	54.24
0.44	45.97	85.14	14.29
0.34	37.71	68.36	53.85
0.46	50.29	75.74	40.00
0.18	30.23	53.86	68.66
0.30	31.42	61.48	54.55
0.32	37.25	65.68	58.23
0.00	29.21	56.46	44.44
0.44	48.21	59.16	45.98
0.63	67.58	70.04	38.17
0.32	46.01	74.85	40.00
0.70	71.35	76.36	17.86
0.58	66.22	76.60	19.51
0.35	46.40	59.70	49.12
0.47	52.16	68.85	44.23
0.35	45.23	79.62	25.00
0.69	83.10	79.21	20.00
0.21	24.82	45.27	56.52
0.25	34.03	56.63	50.00
0.19	19.62	47.47	70.59
0.30	35.09	63.64	60.98
0.00	27.31	70.76	50.91
0.38	46.32	60.59	52.75
0.42	47.08	70.76	46.91
0.59	59.68	63.69	43.48
0.43	49.67	73.20	42.70
0.57	67.12	80.03	21.62
0.53	62.74	72.40	34.78
0.31	46.37	58.34	60.24
0.43	49.60	62.64	59.79
0.31	38.44	71.70	52.17
0.37	43.20	76.18	37.50
0.48	62.98	63.13	60.87
0.55	63.23	79.29	35.71
0.15	23.39	48.98	97.14
0.37	36.06	70.85	50.00
0.60	62.46	76.79	29.17
0.63	65.91	80.71	20.00
0.00	31.14	59.44	53.66
0.68	71.32	84.53	15.00
0.78	82.32	88.51	11.11
0.30	38.61	55.69	42.86
0.18	17.06	62.91	57.89
0.28	37.08	56.47	46.81
0.00	9.50	52.03	66.67
0.70	76.98	71.37	40.82
0.54	63.51	63.46	43.24
0.40	52.00	61.37	52.63
0.00	23.08	62.61	84.21
0.17	39.19	64.11	47.62
0.83	81.33	89.17	10.00
0.00	16.78	31.32	55.56
0.46	48.38	72.67	32.00
0.26	40.04	47.81	62.50
0.42	49.85	72.82	51.85
0.00	27.30	55.28	37.50
0.54	60.84	71.70	25.00
0.44	55.87	61.28	35.90
0.38	44.48	49.48	72.22
0.57	57.58	69.67	26.09
0.00	19.33	59.89	72.73
0.25	37.21	58.31	54.05
0.15	17.40	48.66	71.43
0.00	30.37	57.49	69.23
0.00	10.41	39.38	80.00
0.46	56.03	66.23	59.09
0.00	17.03	56.02	76.19
0.80	80.34	74.81	21.05
0.53	60.05	77.15	33.33
0.00	19.25	53.22	55.17
0.56	63.73	73.42	23.26
0.00	23.71	50.48	60.87
0.54	60.34	82.72	20.00
0.00	15.87	53.02	50.00
0.00	15.96	59.48	46.67
0.00	18.71	53.93	58.82
0.35	50.96	60.44	55.17
0.30	40.54	63.54	47.89
1.00	100.00	100.00	0.00
0.76	77.66	67.05	35.90
0.43	43.36	74.73	38.46
0.29	33.27	57.32	60.27
0.36	47.41	71.03	43.14
0.31	42.84	74.88	33.85
0.29	35.00	54.35	66.67
0.15	21.66	52.09	68.85
0.23	28.00	48.95	70.45
0.65	63.82	69.99	23.81
0.00	33.32	59.90	75.86
0.24	26.73	59.93	50.00
0.41	45.30	63.62	42.55
