BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.00	19.84	47.53	60.61
0.00	12.86	57.60	54.55
0.22	27.82	58.96	46.15
0.00	17.75	45.80	71.43
0.17	25.48	52.13	62.22
0.31	43.47	81.34	42.11
0.21	31.11	54.43	62.37
0.00	20.64	42.98	72.22
0.20	30.67	60.44	58.70
1.00	100.00	100.00	0.00
0.21	34.47	66.13	57.14
0.76	74.68	92.35	20.00
0.00	40.90	72.39	30.77
0.45	43.32	61.69	59.26
0.00	21.80	52.79	61.90
0.74	77.60	81.36	23.08
0.82	82.82	93.94	6.67
0.00	27.30	76.85	46.15
0.77	81.44	82.93	21.05
0.00	29.85	68.81	37.50
0.00	26.80	62.18	75.00
0.21	30.31	60.88	62.50
0.79	72.93	86.84	20.00
0.37	38.25	60.82	50.00
0.50	61.00	75.19	32.43
0.47	54.75	58.76	54.55
0.00	46.60	68.79	42.11
0.54	60.56	77.40	24.24
0.00	14.58	45.78	71.43
0.00	5.52	38.43	80.00
0.21	31.28	67.01	50.00
0.32	35.27	59.15	62.86
0.00	20.09	60.80	52.38
0.49	53.93	68.17	31.58
0.40	42.90	57.80	47.83
0.29	28.75	52.79	59.57
0.17	21.28	59.86	62.86
0.39	41.52	62.28	56.14
0.00	24.45	54.52	80.00
0.00	4.03	39.94	88.00
0.24	32.41	56.57	59.26
0.25	36.11	49.64	54.55
0.00	12.34	57.54	62.96
0.00	21.64	60.14	57.89
0.00	15.80	56.20	68.57
0.33	41.82	57.41	40.00
0.00	13.06	41.91	58.46
0.29	37.66	64.05	66.67
0.53	67.03	81.37	17.39
0.29	38.00	71.47	46.81
0.26	39.01	59.54	53.57
0.42	53.42	72.13	26.92
0.00	16.52	48.45	42.86
0.45	48.94	56.65	50.00
0.18	19.64	64.91	44.90
0.16	23.96	57.38	72.22
0.40	41.01	72.69	50.00
0.00	14.23	58.81	60.61
0.34	39.39	67.10	50.70
0.00	8.40	44.69	87.50
0.00	16.30	57.78	63.16
0.31	41.05	64.25	58.06
0.62	66.36	90.51	9.09
0.38	40.05	54.87	46.15
0.20	24.62	64.42	42.55
0.00	6.61	34.19	109.09
0.27	28.56	60.20	59.26
0.19	21.31	66.69	81.25
0.00	17.11	42.99	69.57
0.17	15.41	60.24	52.63
0.13	13.60	57.76	65.31
0.00	31.15	67.63	53.85
0.33	35.11	61.14	65.38
0.00	22.36	59.31	58.33
0.22	20.69	38.43	64.29
0.00	21.18	46.40	66.67
0.40	44.69	62.33	48.28
0.00	9.36	46.68	86.96
0.20	33.30	62.93	45.00
0.30	39.95	68.71	58.06
0.34	33.97	57.04	48.10
0.64	69.14	81.74	10.26
0.00	15.26	41.85	87.50
0.35	39.41	76.11	33.33
0.21	30.40	52.47	67.92
0.21	31.64	50.10	60.00
0.51	52.99	61.31	46.15
0.00	3.74	49.80	81.48
0.00	1.35	0.71	111.48
0.31	42.98	56.85	64.29
0.19	25.12	58.21	64.62
0.00	8.95	50.79	68.97
0.21	30.68	52.18	65.57
0.24	25.49	57.51	59.65
0.19	36.17	59.26	49.18
0.22	24.34	48.39	73.68
0.00	29.13	51.62	75.68
0.35	43.25	50.86	50.00
0.43	49.25	54.38	53.85
0.29	35.41	49.25	60.47
0.00	26.03	57.27	65.38
0.00	5.68	25.74	97.67
0.22	22.72	50.95	76.19
0.16	20.01	47.31	70.59
0.23	48.50	57.24	54.17
0.35	39.49	56.70	57.53
0.00	17.02	49.31	80.56
0.00	9.43	46.25	78.05
0.00	10.87	44.92	56.60
0.26	38.99	65.53	43.48
0.10	11.39	45.04	77.65
0.44	44.01	64.87	38.46
0.14	30.71	45.50	60.71
0.36	37.63	55.79	55.67
0.30	26.27	55.91	55.56
0.41	39.04	65.51	25.00
0.00	7.56	53.34	81.48
0.00	23.48	72.93	47.62
0.26	34.12	71.18	81.48
0.30	36.86	71.96	30.00
0.00	15.73	54.24	80.00
0.18	16.97	54.82	66.67
0.38	35.66	76.03	36.36
0.00	35.42	41.46	70.59
0.46	52.05	58.53	53.33
0.00	17.24	42.53	45.45
0.38	43.90	68.26	54.79
0.59	61.69	70.96	35.29
0.00	10.58	28.84	84.62
0.32	36.99	57.11	45.16
0.00	24.79	33.48	56.25
0.81	82.42	89.00	15.38
0.35	39.39	71.72	52.38
0.41	44.83	46.47	57.14
0.36	38.76	67.85	40.58
0.24	25.75	53.62	80.00
0.20	30.05	51.01	66.67
0.25	27.27	48.55	78.95
0.38	45.03	61.72	51.06
0.33	43.73	61.09	57.63
0.41	44.07	60.87	54.90
0.00	7.60	26.86	79.17
0.50	53.09	73.21	41.94
0.27	29.63	68.76	47.37
0.31	32.57	62.62	58.33
0.35	45.30	63.24	43.33
0.31	37.68	66.57	53.85
0.23	28.23	51.97	48.28
0.39	43.36	71.58	36.70
0.32	44.60	73.10	39.47
0.00	15.80	42.01	80.95
0.47	64.66	73.52	44.90
0.62	67.79	81.16	25.53
0.26	30.66	50.95	61.22
0.37	41.57	62.68	61.18
0.33	44.10	70.65	45.71
0.12	12.63	59.93	58.72
0.71	72.85	77.22	29.33
0.20	22.00	59.45	70.59
0.16	20.43	53.04	68.00
0.37	37.10	67.72	40.00
0.27	29.45	60.29	66.67
0.17	17.25	57.13	57.14
0.61	66.38	60.12	51.61
0.62	54.75	75.27	41.38
0.00	7.93	52.28	90.00
0.17	23.51	53.14	40.00
0.17	25.51	51.37	53.57
0.00	9.73	55.22	68.42
0.00	11.81	44.07	57.14
0.63	66.81	82.35	20.41
0.00	15.66	53.66	69.44
0.00	11.39	39.50	82.35
0.51	53.92	67.37	47.76
0.39	40.34	72.85	52.63
0.17	35.04	57.31	56.34
0.34	45.20	52.29	62.86
0.00	14.00	57.23	72.73
0.00	24.63	51.55	71.43
