BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.19	27.35	56.18	69.44
0.00	12.22	37.31	70.59
0.33	40.44	64.70	56.72
0.39	40.34	72.85	52.63
0.35	48.36	58.38	59.15
0.21	33.58	49.79	77.14
0.00	12.62	43.14	90.91
0.17	27.22	55.91	67.86
0.41	52.21	56.70	54.55
0.00	14.48	58.77	74.51
0.19	25.17	50.55	55.32
0.53	54.41	64.53	51.16
0.18	18.68	56.70	67.86
0.34	36.64	52.32	58.33
0.00	28.05	50.10	77.42
0.32	35.79	46.99	57.14
0.18	22.14	46.36	67.44
0.28	30.27	40.89	69.31
0.38	38.76	52.75	69.09
0.41	46.74	65.53	50.00
0.20	32.75	54.19	64.00
0.62	63.42	80.24	27.27
0.59	66.49	78.65	36.84
0.32	38.61	54.69	50.00
0.23	28.75	51.76	58.46
0.32	40.58	65.49	55.56
0.48	48.33	65.67	38.10
0.35	38.09	64.54	51.43
0.19	17.94	59.77	69.09
0.00	25.09	51.96	54.17
0.33	36.37	60.16	51.52
0.26	34.72	69.59	70.00
0.15	19.85	53.86	91.30
0.17	27.64	53.98	62.96
0.29	28.92	50.59	69.57
0.36	43.49	64.62	60.47
0.16	27.53	49.79	69.39
0.00	13.32	47.61	62.07
0.45	46.45	68.93	46.81
0.12	17.98	54.60	67.44
0.00	11.64	41.91	109.09
0.00	5.43	34.32	93.33
0.22	32.14	55.77	78.79
0.00	14.23	33.15	76.92
0.00	10.83	38.11	66.67
0.00	22.46	69.31	30.00
0.21	24.21	52.99	60.00
0.38	44.98	74.16	47.62
0.66	73.49	83.94	9.09
0.00	20.56	64.52	60.00
0.28	32.55	54.60	64.29
0.00	100.00	100.00	0.00
0.00	19.81	47.14	68.97
0.00	11.20	44.02	64.29
0.00	17.24	50.69	62.50
0.00	100.00	100.00	0.00
0.25	39.81	42.21	50.00
0.15	25.76	46.22	70.00
0.16	21.71	51.31	66.67
1.00	100.00	100.00	0.00
0.27	30.60	60.41	84.62
0.00	12.31	43.19	68.97
0.41	45.92	49.14	70.00
0.00	100.00	100.00	0.00
0.00	20.97	45.39	62.50
0.20	27.67	57.49	53.33
0.20	25.75	61.05	84.21
0.00	10.68	35.30	100.00
0.36	41.17	57.06	56.00
0.00	13.16	38.91	78.79
0.00	8.13	20.14	95.24
0.00	21.02	47.59	50.00
0.59	62.35	60.42	34.48
0.35	45.51	47.54	55.81
0.31	33.53	48.46	77.55
0.33	33.28	76.25	38.10
1.00	100.00	100.00	0.00
0.49	54.86	77.55	31.82
0.63	66.52	70.83	26.09
0.00	7.81	36.95	72.73
0.32	23.80	42.28	44.44
0.51	46.50	70.07	32.43
0.00	28.65	62.43	55.56
0.47	51.01	71.04	24.49
0.78	75.90	84.94	20.78
0.44	46.78	63.61	39.13
0.41	47.99	72.21	44.44
0.34	40.01	59.51	51.28
0.13	12.52	47.98	80.00
0.41	44.17	70.13	44.44
0.28	32.79	54.90	47.06
0.21	28.05	49.94	58.33
0.43	43.86	74.99	47.37
0.79	76.25	79.93	25.00
0.23	28.71	50.93	73.47
0.00	41.41	67.12	45.00
0.32	35.30	67.05	64.86
0.29	40.41	55.78	58.82
0.25	35.37	52.03	52.38
0.65	70.21	83.56	25.00
0.52	62.14	64.39	30.00
0.15	22.66	56.72	60.38
0.47	55.56	66.04	37.50
0.00	25.23	51.11	62.22
0.17	22.27	39.07	66.67
0.00	16.94	55.05	64.29
0.52	57.88	68.89	50.00
0.00	5.75	40.98	80.77
0.26	28.97	45.30	71.64
0.59	69.43	75.87	35.00
0.22	25.56	58.21	62.96
0.47	53.71	65.75	53.85
0.00	19.41	41.75	54.55
0.29	29.42	65.31	55.07
0.32	42.33	64.01	65.00
0.14	26.13	54.11	60.53
0.29	36.52	61.96	56.14
0.31	41.44	50.84	60.27
0.23	22.31	52.40	77.42
0.30	43.25	56.35	64.86
0.00	11.36	39.39	80.00
0.42	49.40	66.27	54.29
0.00	36.19	69.98	38.46
0.45	51.48	65.72	42.86
0.27	51.85	59.33	64.86
0.00	17.15	45.49	71.43
0.26	35.08	55.92	66.67
0.16	26.15	55.01	63.83
0.46	59.05	69.20	42.62
0.36	48.13	63.25	41.10
0.59	67.62	66.64	34.04
0.37	46.16	56.19	48.72
0.17	17.72	53.07	61.22
0.50	59.90	71.52	33.96
0.00	18.65	34.04	73.47
0.35	43.53	78.58	32.00
0.56	61.68	77.39	38.30
0.63	66.18	84.19	35.29
0.39	43.33	75.70	34.48
0.26	43.08	60.11	60.00
0.18	20.23	54.31	75.00
0.25	25.88	62.76	40.82
0.29	33.09	44.00	59.26
0.40	38.93	69.47	61.54
0.57	63.02	69.35	41.38
0.43	53.63	61.23	54.17
0.00	27.25	70.29	66.67
0.81	81.99	90.29	12.00
0.34	45.16	65.37	52.00
0.00	27.88	73.92	37.04
0.20	31.09	48.59	72.22
0.78	81.54	88.39	6.45
0.79	79.62	82.88	32.14
0.54	61.48	84.53	23.08
0.35	39.65	64.43	53.85
0.32	31.18	61.83	75.32
0.64	69.58	73.25	35.82
0.48	55.75	70.05	35.90
0.00	7.54	49.50	100.00
0.39	48.49	66.53	54.55
0.63	74.42	69.16	48.00
0.47	50.50	76.75	35.96
0.42	46.75	67.93	37.04
0.47	48.64	68.81	37.84
0.52	59.58	76.22	38.36
0.93	97.40	94.16	8.51
0.52	59.17	71.87	39.22
0.57	67.97	74.65	44.78
0.83	84.66	88.71	21.21
0.66	70.92	82.23	20.00
0.40	47.21	67.10	57.14
0.32	39.39	73.35	49.23
0.62	62.88	86.74	20.59
0.82	85.91	90.30	10.00
0.00	16.02	53.55	58.33
0.50	54.24	58.95	44.44
0.22	35.31	64.26	57.14
0.00	19.15	45.57	65.00
0.29	34.45	70.28	42.86
0.28	36.86	62.21	44.07
0.38	47.42	73.40	62.50
0.21	32.45	48.35	60.38
0.72	83.94	95.44	14.29
0.34	49.39	69.36	51.43
0.26	35.89	51.73	63.64
0.37	43.68	59.20	57.14
0.52	54.61	80.48	28.57
0.74	76.92	93.32	10.53
0.00	9.01	59.69	78.26
0.44	55.48	84.36	37.74
0.19	24.28	56.16	52.83
0.36	54.07	74.03	48.65
0.36	45.02	55.28	60.47
0.22	31.04	58.51	64.29
0.00	23.46	52.12	66.67
0.46	50.37	60.38	45.28
0.32	30.38	54.33	62.07
0.38	49.25	69.59	45.71
0.26	25.68	51.26	57.14
0.41	45.90	71.88	40.74
0.28	45.47	56.17	41.86
0.36	45.63	60.87	33.33
0.00	18.15	52.67	50.00
0.50	49.16	60.16	50.00
0.53	70.17	72.69	25.00
0.50	47.39	62.58	34.48
0.42	47.27	65.24	40.62
0.51	61.53	66.47	34.48
0.46	49.82	76.34	47.62
0.44	50.92	55.42	27.27
0.33	54.08	79.83	25.81
0.17	24.17	51.39	61.90
0.34	51.54	66.02	23.26
0.44	51.39	67.91	51.43
0.30	35.84	67.86	50.85
0.17	17.63	66.75	51.72
0.62	71.73	85.14	29.41
0.96	96.22	86.01	12.50
0.75	83.94	86.61	14.29
0.54	61.53	68.65	37.50
0.47	59.35	74.45	34.29
0.45	55.84	76.43	43.14
