BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.42	45.82	67.42	41.94
0.25	24.88	58.18	60.53
0.56	58.42	68.93	45.00
0.36	44.60	69.29	46.67
0.38	44.48	69.66	46.15
0.23	28.23	51.97	48.28
0.55	62.32	79.98	27.52
0.53	65.46	77.99	28.95
0.11	18.07	42.57	95.24
0.58	73.22	67.66	44.90
0.79	82.19	88.72	14.89
0.00	9.51	41.61	77.55
0.23	30.06	60.67	70.59
0.37	52.03	69.95	40.00
0.20	20.42	63.83	49.54
0.78	80.55	88.67	16.00
0.15	17.50	59.85	66.67
0.34	36.23	59.46	60.00
0.00	12.19	52.17	56.00
0.45	46.01	73.41	41.03
0.00	16.11	55.40	57.14
0.49	53.56	67.23	51.61
0.92	95.26	86.09	20.69
0.00	6.98	54.13	100.00
0.12	21.34	59.32	58.18
0.18	29.70	52.77	57.14
0.50	55.48	67.85	47.37
0.00	20.67	52.50	57.14
0.62	66.34	89.59	28.57
0.16	27.84	55.12	66.67
0.00	12.22	40.08	70.59
0.31	44.47	64.99	53.73
0.27	25.13	64.36	68.42
0.32	40.29	46.94	70.42
0.12	15.40	33.35	77.14
0.00	18.09	48.98	72.73
0.15	25.99	55.55	67.86
0.31	40.76	54.15	72.73
0.39	53.74	64.77	47.06
0.16	24.18	51.59	59.57
0.51	52.08	59.73	46.51
0.25	24.81	61.50	64.29
0.17	18.33	55.49	62.50
0.00	12.42	51.15	70.97
0.19	27.73	42.37	61.90
0.11	15.38	41.30	72.09
0.32	31.61	51.21	65.35
0.45	45.85	57.60	65.45
0.25	33.53	60.75	61.11
0.29	43.07	60.27	56.00
0.66	67.71	82.92	27.27
0.42	48.83	74.84	36.84
0.37	41.52	59.23	46.15
0.50	54.14	67.08	33.85
0.43	50.76	67.10	51.11
0.48	48.33	65.67	38.10
0.32	35.14	67.36	62.86
0.19	17.96	65.72	54.55
0.23	37.78	60.52	50.00
0.33	36.37	62.04	51.52
0.00	17.54	65.88	70.00
0.15	19.26	53.15	95.65
0.19	24.96	52.73	62.96
0.32	32.46	54.87	69.57
0.36	40.80	66.79	65.12
0.15	27.86	54.81	73.47
0.62	65.09	79.42	20.69
0.69	66.96	73.44	29.79
0.18	24.13	57.07	62.79
0.00	11.64	41.91	109.09
0.00	4.82	32.47	97.78
0.00	15.17	44.23	60.61
0.00	16.65	40.55	76.92
0.19	25.75	49.73	55.56
0.50	49.62	86.72	20.00
0.22	23.18	53.11	66.67
0.30	36.24	72.47	47.62
0.73	78.25	64.62	36.36
0.00	20.56	64.52	60.00
0.35	42.65	61.65	57.14
0.00	39.76	85.07	57.14
0.00	18.17	48.01	68.97
0.00	11.20	44.02	64.29
0.00	12.61	37.13	100.00
0.00	50.81	90.55	40.00
0.00	34.11	48.08	50.00
0.24	28.81	49.60	65.00
0.00	5.61	36.27	84.85
0.00	42.73	64.93	25.00
0.32	34.80	72.11	53.85
0.00	24.32	46.46	68.97
0.31	33.90	48.80	75.00
0.00	100.00	100.00	0.00
0.00	10.08	36.13	81.25
0.00	25.40	64.51	40.00
0.29	39.83	63.01	63.16
0.00	10.68	36.71	100.00
0.37	42.73	52.82	60.00
0.00	27.59	42.61	72.73
1.00	100.00	100.00	0.00
0.00	70.71	84.34	25.00
0.75	77.40	65.84	20.69
0.25	36.31	43.07	60.47
0.41	44.56	54.01	65.31
1.00	100.00	100.00	0.00
1.00	100.00	100.00	0.00
0.67	70.06	79.95	18.18
0.73	76.12	80.23	8.70
0.00	9.55	43.00	63.64
0.32	37.70	45.64	44.44
0.56	68.94	75.88	21.62
0.79	81.33	84.31	11.11
0.80	78.98	81.92	16.33
0.90	91.92	89.23	12.99
0.41	43.74	59.16	43.48
0.86	88.01	89.79	11.11
0.38	45.00	67.87	46.15
0.31	34.78	57.82	71.11
0.59	58.19	74.53	37.04
0.46	43.52	64.82	35.29
0.33	36.42	62.14	54.17
0.28	29.93	63.22	57.89
0.60	50.89	79.93	25.00
0.22	24.56	47.12	77.55
0.32	50.45	76.42	45.00
0.00	7.77	55.11	108.11
0.21	30.34	56.24	58.82
0.57	60.11	62.84	28.57
0.55	61.60	83.73	41.67
0.52	59.69	64.91	30.00
0.14	26.61	53.85	64.15
0.64	69.01	71.00	34.38
0.46	52.09	57.93	53.33
0.13	19.93	41.65	72.22
0.25	29.62	59.77	50.00
0.42	53.33	65.52	50.00
0.00	18.78	46.98	69.23
0.26	28.57	44.05	71.64
0.59	69.43	75.87	35.00
0.28	36.24	59.44	62.96
0.47	53.71	65.63	53.85
0.00	23.55	61.27	72.73
0.46	59.96	68.13	40.58
0.27	42.64	64.74	60.00
0.31	43.48	58.40	55.26
0.73	77.57	78.88	24.56
0.39	59.33	54.45	54.79
0.25	26.55	63.94	70.97
0.48	63.41	68.62	43.24
0.00	45.31	51.16	66.67
0.32	46.31	69.50	51.43
0.00	23.97	54.06	69.23
0.38	54.97	65.82	42.86
0.32	55.82	65.96	48.65
0.50	68.48	56.04	66.67
0.26	28.92	52.09	66.67
0.31	34.40	56.56	59.57
0.62	70.80	76.85	32.79
0.37	47.77	63.03	41.10
0.66	67.71	73.33	29.79
0.40	44.12	56.79	48.72
0.46	53.26	59.58	48.98
0.40	41.57	74.27	41.51
0.00	27.66	54.88	48.98
0.41	40.53	74.13	48.00
0.54	57.41	77.06	34.04
0.51	57.61	85.42	35.29
0.54	61.00	79.83	27.59
0.47	59.60	66.28	55.00
0.16	27.64	56.05	75.00
0.25	31.82	63.02	40.82
0.27	27.64	44.00	51.85
0.42	40.10	66.49	56.41
0.30	42.95	61.47	48.28
0.39	46.36	59.60	62.50
0.59	55.63	67.54	26.67
0.30	41.71	59.42	48.00
0.21	26.79	56.01	68.00
0.30	41.41	79.17	37.04
0.20	36.79	55.06	72.22
0.86	88.57	90.94	6.45
0.62	69.64	76.75	35.71
0.68	70.83	80.57	30.77
0.53	53.75	80.05	46.15
0.34	35.76	61.76	80.52
0.56	63.32	80.24	29.85
0.62	65.76	74.01	30.77
0.00	8.16	43.89	84.62
0.52	58.19	72.00	40.91
0.64	73.49	79.30	28.00
0.58	60.65	81.58	29.21
0.46	50.58	69.50	37.04
0.43	46.63	66.31	40.54
0.62	68.59	77.19	32.88
1.00	100.00	92.05	17.02
0.39	45.37	69.10	39.22
0.59	69.42	73.82	32.84
0.77	78.15	85.09	27.27
0.66	70.92	82.23	20.00
0.50	54.80	72.94	38.10
0.72	79.30	82.95	36.92
0.86	88.33	86.84	11.76
0.40	33.47	53.15	55.00
0.63	63.40	75.47	33.33
0.58	54.12	57.36	44.44
0.20	30.26	59.53	74.29
0.48	52.76	61.81	45.00
0.30	39.78	70.73	33.33
0.21	31.64	42.29	64.41
0.44	61.04	67.15	68.75
0.40	43.98	51.95	56.60
0.80	83.94	96.02	7.14
0.34	51.55	72.01	51.43
0.27	46.57	56.20	51.52
0.42	49.25	61.32	53.06
0.53	67.64	82.85	22.86
0.45	51.57	85.89	21.05
0.39	39.86	71.13	60.87
0.65	70.50	87.12	30.19
0.34	37.68	58.76	56.60
0.40	56.96	74.03	48.65
0.39	51.78	58.46	46.51
0.35	44.03	56.84	50.00
0.00	25.97	56.28	66.67
0.45	53.22	64.68	45.28
0.32	30.38	54.23	62.07
0.36	42.25	65.76	45.71
0.27	26.52	52.13	50.00
0.73	78.10	81.85	18.52
0.52	60.05	69.49	32.56
0.37	48.89	52.67	44.44
