BLEU	sacre_BLEU	sacre_CHRF2	sacre_TER
0.52	51.09	77.52	34.57
0.66	66.49	70.67	30.77
0.44	49.14	63.01	38.46
0.00	14.96	53.17	71.43
0.50	64.34	73.35	41.07
0.28	37.68	73.31	52.17
0.18	24.03	48.93	72.73
0.34	48.09	60.72	37.50
0.39	53.39	77.31	37.21
0.45	50.96	69.60	45.45
0.00	10.55	40.08	80.00
0.00	10.33	33.95	76.92
0.00	13.26	56.25	114.29
0.27	28.80	76.13	40.91
0.00	11.15	44.25	70.97
0.73	74.97	80.61	25.81
0.19	34.44	54.23	58.33
0.60	63.31	74.53	25.00
0.55	59.98	76.71	31.88
0.52	59.89	69.52	54.55
0.00	35.36	30.86	33.33
0.36	44.22	65.19	51.43
0.00	25.85	57.83	40.00
0.35	38.08	65.50	53.66
0.00	36.72	53.81	36.36
0.40	38.92	71.39	40.00
0.00	32.18	64.59	42.86
0.57	60.32	84.79	20.00
0.33	44.02	66.44	28.57
0.74	79.11	84.50	9.09
0.55	69.80	85.92	36.36
0.37	39.28	68.24	33.33
0.00	9.65	48.84	100.00
0.00	26.45	37.62	62.50
0.18	29.37	50.23	58.06
0.10	14.65	46.84	66.67
0.08	18.46	49.36	71.05
0.05	12.03	43.43	82.54
0.00	10.28	45.00	75.76
0.00	8.82	46.45	96.15
0.14	20.43	44.40	66.97
0.00	11.30	44.12	72.55
0.24	35.08	53.11	51.02
0.05	7.07	36.86	89.33
0.00	12.82	30.16	64.71
0.38	37.82	61.28	34.78
0.46	54.85	68.17	38.10
0.39	45.78	73.49	30.43
0.46	53.20	73.89	36.73
0.73	76.11	70.26	29.41
0.83	82.61	88.11	18.18
0.35	39.44	71.06	35.29
0.55	57.29	72.48	43.48
0.67	70.15	77.28	20.41
0.42	50.28	69.15	50.98
0.00	12.51	40.53	81.48
0.00	16.83	36.63	78.05
0.00	27.69	51.50	86.96
0.49	76.60	63.59	51.85
0.00	11.13	14.48	77.50
0.56	72.65	61.45	48.48
0.00	13.16	36.16	72.00
0.00	11.99	62.75	82.35
0.39	39.46	62.85	50.00
0.00	23.05	60.39	75.00
0.41	47.88	75.40	30.77
0.25	25.59	58.33	68.97
0.29	32.29	54.14	62.50
0.00	10.48	50.42	63.16
0.59	65.52	72.30	26.67
0.00	19.10	65.54	48.00
0.00	6.57	42.76	109.09
0.00	9.88	27.34	85.71
0.18	31.02	50.75	51.85
0.21	20.24	43.70	60.61
0.21	27.05	51.42	61.02
0.00	4.25	28.41	95.24
0.00	8.20	42.33	77.55
0.29	27.66	50.79	61.54
0.36	42.99	58.83	56.25
0.00	14.61	44.15	90.32
0.22	33.98	53.66	69.77
0.00	7.60	25.63	76.19
0.32	33.14	73.02	53.06
0.65	67.76	70.10	25.64
0.15	20.02	55.00	72.22
0.45	50.67	66.14	40.00
0.26	33.85	58.13	53.73
0.00	6.66	23.30	75.68
0.20	27.36	43.43	62.50
0.00	20.61	49.75	79.07
0.00	27.78	74.31	40.00
0.00	10.40	50.64	66.67
0.00	3.04	30.86	83.87
0.00	17.04	32.06	64.71
0.00	4.90	21.04	106.67
0.60	70.17	80.51	11.76
0.00	30.38	62.76	48.65
0.60	66.09	67.31	43.14
0.23	26.92	69.59	61.54
0.33	33.54	55.39	52.17
0.00	15.26	50.63	79.07
0.20	34.58	51.79	64.29
0.26	24.38	45.18	56.00
0.22	21.95	32.62	71.79
0.00	7.50	37.29	78.26
0.44	41.37	52.07	35.71
0.00	16.35	58.81	79.17
0.33	50.37	67.89	46.15
0.18	23.93	38.69	66.67
0.34	38.05	64.23	54.55
0.33	32.86	74.07	57.14
0.35	35.18	69.32	50.00
0.25	37.42	55.56	50.00
0.00	12.61	47.49	76.19
0.00	7.32	49.44	93.75
0.31	50.86	77.08	30.30
0.37	38.61	65.79	54.55
0.14	22.89	52.03	90.48
0.00	19.49	54.61	52.63
0.36	42.22	66.17	57.14
0.21	30.27	64.55	59.26
0.37	39.78	67.00	53.70
0.37	44.32	60.03	59.62
0.34	40.86	69.82	41.27
0.15	15.69	32.97	75.00
0.41	44.36	72.77	34.04
0.44	49.63	77.46	36.84
0.42	48.34	51.68	59.57
0.00	17.47	50.98	81.82
0.57	68.39	77.46	17.39
0.41	50.34	70.52	45.95
0.00	30.93	59.20	54.55
